,lsvm,rbfsvm,MLP
0,0.55,0.49,0.65
1,0.55,0.49,0.6299999999999999
2,0.5499999999999999,0.49000000000000016,0.6166666666666666
3,0.5499999999999999,0.49000000000000016,0.6074999999999999
4,0.5499999999999999,0.4900000000000001,0.6159999999999999
5,0.5499999999999999,0.49000000000000016,0.62
6,0.5499999999999999,0.49000000000000016,0.6214285714285712
7,0.5499999999999999,0.49000000000000016,0.6212499999999999
8,0.55,0.4900000000000001,0.6166666666666667
9,0.55,0.4900000000000001,0.608
