,lsvm,rbfsvm,MLP
0,0.73,0.63,0.65
1,0.7299999999999999,0.63,0.665
2,0.7299999999999999,0.6299999999999999,0.6533333333333332
3,0.7299999999999999,0.6299999999999999,0.6575
4,0.7299999999999999,0.6299999999999999,0.666
5,0.73,0.6299999999999999,0.6666666666666666
6,0.7300000000000001,0.6299999999999999,0.6657142857142857
7,0.7300000000000001,0.6299999999999999,0.6625
8,0.7300000000000001,0.6299999999999999,0.661111111111111
9,0.7300000000000002,0.6299999999999999,0.6589999999999999
